courseCode,sectionId,sectionNumber,semesterId,sessionId,beginDate,endDate,creditHours,capacity,currentEnrollment,status,permCount,meetingDays,meetingDaysRaw,startTime,endTime,room,instructors
"CHEM158B PO","CHEM158B PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","18","Open","1","Mon;Wed;Fri","-M-W-F-","11:00","11:50","PO SN 111","Noll, Sarah Elizabeth"
"CHEM158BLPO","CHEM158BLPO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","10","8","Open","0","Mon","-M-----","13:15","17:00","PO SCOM 102","Arora, Mukesh"
"CHEM158BLPO","CHEM158BLPO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","10","10","Closed","0","Tue","--T----","13:15","17:00","PO SCOM 102","Noll, Sarah Elizabeth"
"CHEM161  HM","CHEM161  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","2.0","24","11","Open","0","Tue","--T----","13:15","14:30","HM SHAN 3421","Zhuang, Bilin"
"CHEM170  HM","CHEM170  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","16","3","Open","0","Mon;Wed","-M-W---","11:00","12:15","HM SHAN B445","Kavassalis, Sarah"
"CHEM172  PO","CHEM172  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","20","Closed","3","Tue;Thu","--T-R--","08:10","09:25","PO SN 113","O'Leary, Daniel J."
"CHEM172  PO","CHEM172  PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","18","Closed","3","Tue;Thu","--T-R--","09:35","10:50","PO SN 113","O'Leary, Daniel J."
"CHEM177  KS","CHEM177  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","3","1","R","7","Mon;Wed;Fri","-M-W-F-","10:00","10:50","CU NS E008","Wu, Taia"
"CHEM177  KS","CHEM177  KS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","8","3","R","1","Mon;Wed;Fri","-M-W-F-","11:00","11:50","SC HM 201","Liu, Mira"
"CHEM181  KS","CHEM181  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","18","7","Open","2","Thu","----R--","14:45","16:00","CU NS E008","Van Arnam, Ethan"
"CHEM181  PO","CHEM181  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","7","Open","3","Mon;Wed","-M-W---","13:15","14:30","PO SCOM 103","Liu, Jane M."
"CHEM182  HM","CHEM182  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","10","10","Closed","6","Mon;Wed;Fri","-M-W-F-","10:00","10:50","HM SHAN 2425","Brucks, Spencer D"
"CHEM184  HM","CHEM184  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","12","Closed","3","Wed","---W---","13:15","17:15","HM JA 1204","Brucks, Spencer D"
"CHEM188L KS","CHEM188L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","100","0","Open","0","","-------","00:00","00:00","CU ARR ","McFarlane, Donald A."
"CHEM190L KS","CHEM190L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","100","4","Open","1","","-------","00:00","00:00","CU ARR ","McFarlane, Donald A."
"CHEM191  KS","CHEM191  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","0","Open","0","Thu","----R--","14:45","16:00","CU NS E180","Kato, Mihoko"
"CHEM191  KS","CHEM191  KS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","0","Open","0","Fri","-----F-","13:15","14:30","CU NS E180","Zhang, Xiao"
"CHEM191  PO","CHEM191  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","14","1","Open","0","","-------","00:00","00:00","PO ARR ARR","Muzikar, Katy A."
"CHEM192  HM","CHEM192  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","2.0","7","7","Closed","2","Mon","-M-----","14:45","16:00","HM SHAN 2460","Saeta, Peter N."
"CHEM194  PO","CHEM194  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","14","18","Closed","9","","-------","00:00","00:00","PO ARR ARR","Muzikar, Katy A."
"CHEM196  KS","CHEM196  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.25","35","47","Closed","48","","-------","00:00","00:00","CU ARR ","Mackey, Joel"
"CHEM197  KS","CHEM197  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","35","1","Open","1","","-------","00:00","00:00","CU ARR ","Mackey, Joel"
"CHEM199  HM","CHEM199  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","50","13","Open","0","Tue","--T----","11:00","11:50","HM SHAN B480","Ogba, Maduka"
"CHEM199  KS","CHEM199  KS-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","1.0","1","3","Closed","0","","-------","00:00","00:00","SC ARR ","Wenzel, Anna"
"CHIN001B PO","CHIN001B PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","10","Open","0","Tue;Thu","--T-R--","08:10","09:25","PO MA 2","Wang, Shuyi"
"CHIN001B PO","CHIN001B PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","10","Open","0","Tue;Thu","--T-R--","08:10","09:25","PO MA 2","Wang, Shuyi"
"CHIN001B PO","CHIN001B PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","13","Closed","5","Tue;Thu","--T-R--","09:35","10:50","PO MA 2","Wang, Shuyi"
"CHIN001B PO","CHIN001B PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","13","Closed","5","Tue;Thu","--T-R--","09:35","10:50","PO MA 2","Wang, Shuyi"
"CHIN001B PO","CHIN001B PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","6","Open","0","Tue;Thu","--T-R--","13:15","14:30","PO MA 5","Cheng, Eileen J."
"CHIN001B PO","CHIN001B PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","6","Open","0","Tue;Thu","--T-R--","13:15","14:30","PO MA 5","Cheng, Eileen J."
"CHIN011  PO","CHIN011  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.25","15","2","Open","4","Mon;Wed","-M-W---","16:15","17:15","PO OLDB CHIN","Gallardo, Adan"
"CHIN013  PO","CHIN013  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.25","15","9","Open","5","Tue;Thu","--T-R--","16:15","17:15","PO OLDB CHIN","Gallardo, Adan"
"CHIN051B PO","CHIN051B PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","10","Closed","1","Tue;Thu","--T-R--","08:10","09:25","PO MA 11","Nie, Kun"
"CHIN051B PO","CHIN051B PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","10","Closed","1","Tue;Thu","--T-R--","08:10","09:25","PO MA 11","Nie, Kun"
"CHIN051B PO","CHIN051B PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","10","Open","0","Tue;Thu","--T-R--","09:35","10:50","PO MA 4","Zhang, Yanshuo"
"CHIN051B PO","CHIN051B PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","10","Open","0","Tue;Thu","--T-R--","09:35","10:50","PO MA 4","Zhang, Yanshuo"
"CHIN051H PO","CHIN051H PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","19","Closed","7","Tue;Thu","--T-R--","09:35","10:50","PO MA 11","Nie, Kun"
"CHIN051H PO","CHIN051H PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","19","Closed","7","Tue;Thu","--T-R--","09:35","10:50","PO MA 11","Nie, Kun"
"CHIN122  PO","CHIN122  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","22","Closed","0","Mon;Wed","-M-W---","13:15","14:30","PO MA 11","Xiao, Feng"
"CHIN123  PO","CHIN123  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","14","Closed","2","Tue;Thu","--T-R--","13:15","14:30","PO MA 11","Xiao, Feng"
"CHLT085  PZ","CHLT085  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","13","R","4","Tue;Thu","--T-R--","11:00","12:15","PZ BE 103","Portillo Villeda, Suyapa G."
"CHLT105  PZ","CHLT105  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","4","R","0","Thu","----R--","13:15","16:00","PZ SC 230","Portillo Villeda, Suyapa G."
"CHLT158  CH","CHLT158  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","11","Open","0","Mon;Wed","-M-W---","11:00","12:15","PZ ATN A103","Duarte, Debbie"
"CHLT162  CH","CHLT162  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","7","Open","1","Tue","--T----","14:45","17:30","PZ BD 208","Portillo Villeda, Suyapa G."
"CHLT181  CH","CHLT181  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","8","Open","0","Thu","----R--","13:15","16:00","PZ SKD P106","Duarte, Debbie"
"CHNT170  PO","CHNT170  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","0","Mon;Wed","-M-W---","11:00","12:15","PO MA 19","Zhang, Yanshuo"
"CHST015  CH","CHST015  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","22","Closed","8","Mon;Wed","-M-W---","16:15","17:30","SC BL 219","Alcala, Rita Cano"
"CHST066  CH","CHST066  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","13","15","Closed","1","Mon;Wed","-M-W---","14:45","16:00","SC VN 100","Gonzalez, Martha E."
"CHST067  CH","CHST067  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","2","Open","0","Wed","---W---","14:45","17:30","SC HM 104","Ramirez, Omar"
"CHST077  CH","CHST077  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","16","R","15","Mon;Wed","-M-W---","09:35","10:50","PO ARR ","Gonzalez, Martha E."
"CHST091  CH","CHST091  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","8","Open","0","Mon;Wed","-M-W---","14:45","16:00","PO LINC 1122","Miranda Alcazar, Magally A"
"CHST120  CH","CHST120  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","15","Closed","5","Tue;Thu","--T-R--","13:15","14:30","PO MA 1","Ochoa, Gilda L."
"CHST134  CH","CHST134  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","14","Closed","16","Tue;Thu","--T-R--","11:00","12:15","PO LINC 1122","Zimmerman, Arely M"
"CHST142  CH","CHST142  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","15","Closed","16","Tue;Thu","--T-R--","14:45","16:00","PO LINC 1122","Zimmerman, Arely M"
"CHST191  CH","CHST191  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","3","Open","0","","-------","00:00","00:00","PO ARR ARR","Gonzalez, Martha E."
"CHST191  CH","CHST191  CH-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Zimmerman, Arely M"
"CHST191  CH","CHST191  CH-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","4","Open","0","","-------","00:00","00:00","PO ARR ARR","Ochoa, Gilda L."
"CHST191  CH","CHST191  CH-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Bacio, Guadalupe A."
"CHST191  CH","CHST191  CH-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","1","Open","0","","-------","00:00","00:00","PO ARR ARR","Alcala, Rita Cano"
"CHST191  CH","CHST191  CH-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Portillo Villeda, Suyapa G."
"CHST191  CH","CHST191  CH-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Duarte, Debbie"
"CHST191  CH","CHST191  CH-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Miranda Alcazar, Magally A"
"CHST191  CH","CHST191  CH-09 SP2026","09","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","1","Open","0","","-------","00:00","00:00","PO ARR ARR","Summers Sandoval, Tomas F.,, Jr."
"CHST192  CH","CHST192  CH-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Gonzalez, Martha E."
"CHST192  CH","CHST192  CH-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","1","Open","0","","-------","00:00","00:00","PO ARR ARR","Ochoa, Gilda L."
"CHST192  CH","CHST192  CH-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Ochoa, Gilda L."
"CHST192  CH","CHST192  CH-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Bacio, Guadalupe A."
"CHST192  CH","CHST192  CH-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","1","Open","0","","-------","00:00","00:00","PO ARR ARR","Alcala, Rita Cano"
"CHST192  CH","CHST192  CH-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","1","Open","0","","-------","00:00","00:00","PO ARR ARR","Portillo Villeda, Suyapa G."
"CHST192  CH","CHST192  CH-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Duarte, Debbie"
"CHST192  CH","CHST192  CH-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Miranda Alcazar, Magally A"
"CHST192  CH","CHST192  CH-09 SP2026","09","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Summers Sandoval, Tomas F.,, Jr."
"CLAS001  PO","CLAS001  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","30","24","Closed","4","Mon;Wed","-M-W---","11:00","12:15","PO PR 101","Chinn, Christopher Matthew"
"CLAS121  JT","CLAS121  JT-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","30","31","Closed","25","Tue;Thu","--T-R--","13:15","14:30","PO ESTE 1051","Valentine, Jody"
"CLAS133  PZ","CLAS133  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","9","R","5","Wed","---W---","13:15","16:00","PZ SKD P106","Herrera, Geoffrey"
"CLAS133  SC","CLAS133  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","17","R","16","Mon;Wed","-M-W---","09:35","10:50","SC HM 119","Milov-Cordoba, Ryan"
"CLAS162  PZ","CLAS162  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","25","Closed","24","Tue;Thu","--T-R--","09:35","10:50","PZ BH 214","Berenfeld, Michelle"
"CLAS191  PO","CLAS191  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","2","Open","3","","-------","00:00","00:00","PO ARR ARR","Chinn, Christopher Matthew"
"CLAS191  SC","CLAS191  SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","99","0","Open","0","","-------","00:00","00:00","SC ARR ","Staff, Scripps"
"CLAS192  PO","CLAS192  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","10","1","Open","1","","-------","00:00","00:00","PO ARR ARR","Chinn, Christopher Matthew"
"CLES120  HM","CLES120  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","12","2","Open","0","Wed","---W---","13:15","16:00","HM SHAN 2430","Kirabo, Lynn"
"CLES121  HM","CLES121  HM-01 SP2026P1","01","SP2026P1","SP2026P1","2026-01-20","2026-03-06","1.5","24","8","Open","0","Tue;Thu","--T-R--","13:15","14:30","HM SHAN 3425","Kirabo, Lynn"
"CLES122  HM","CLES122  HM-01 SP2026P2","01","SP2026P2","SP2026P2","2026-03-09","2026-05-15","1.5","24","7","Open","0","Tue;Thu","--T-R--","13:15","14:30","HM SHAN 3425","Kirabo, Lynn"
"CLES179A HM","CLES179A HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","20","5","Open","0","Tue;Thu","--T-R--","16:15","17:30","HM SHAN B470","Brown, Austin L."
"CLES197  HM","CLES197  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","1","","-------","00:00","00:00","HM ARR ","Staff"
"COGS011  PZ","COGS011  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","22","Closed","22","Mon;Wed","-M-W---","14:45","16:00","PZ FL 112","Proulx, Andrew"
"COGS120  PZ","COGS120  PZ-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","13","R","14","Mon;Wed","-M-W---","16:15","17:30","PZ FL 112","Proulx, Andrew"
"COGS123L JT","COGS123L JT-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","17","Open","37","Mon;Wed","-M-W---","09:35","10:50","CU NS E158","Agarwal, Gautam"
"COGS123L JT","COGS123L JT-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","17","Open","37","Mon;Wed","-M-W---","09:35","10:50","CU NS E158","Agarwal, Gautam"
"CORE010B SC","CORE010B SC-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","19","Open","0","Mon;Wed","-M-W---","11:00","12:15","SC HM 121","Milov-Cordoba, Ryan"
"CORE010B SC","CORE010B SC-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","13","R","0","Fri","-----F-","13:15","16:15","SC BL 218","Bacsan, Gabriela"
"CORE010B SC","CORE010B SC-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","12","Mon;Wed","-M-W---","11:00","12:15","SC ST 107","Blassingame, Tia"
"CORE010B SC","CORE010B SC-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","13","Tue;Thu","--T-R--","14:45","16:00","SC HM 104","Bromley, Pamela"
"CORE010B SC","CORE010B SC-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","17","Closed","15","Tue;Thu","--T-R--","13:15","14:30","SC HM 104","Drake, Kimberly"
"CORE010B SC","CORE010B SC-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","17","Closed","5","Wed","---W---","14:45","17:30","SC HM AUD","Flynn, Sean"
"CORE010B SC","CORE010B SC-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","10","R","4","Tue;Thu","--T-R--","14:45","16:00","SC HM 102","Glazier, Martin"
"CORE010B SC","CORE010B SC-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","3","Tue;Thu","--T-R--","09:35","10:50","SC PAC 118","Huang, Hao"
"CORE010B SC","CORE010B SC-09 SP2026","09","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","27","Tue;Thu","--T-R--","11:00","12:15","SC HM 102","Keen, Suzanne"
"CORE010B SC","CORE010B SC-10 SP2026","10","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","4","Mon;Wed","-M-W---","14:45","16:00","SC ST 107","Knight, Russell"
"CORE010B SC","CORE010B SC-11 SP2026","11","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","5","Tue;Thu","--T-R--","14:45","16:00","SC BL 218","Lemoine, France"
"CORE010B SC","CORE010B SC-12 SP2026","12","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","14","R","0","Mon;Wed","-M-W---","13:15","14:30","SC HM 120","Mansouri, Leila"
"CORE010B SC","CORE010B SC-13 SP2026","13","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","15","Closed","11","Tue;Thu","--T-R--","14:45","16:00","SC HM 121","Morales, Gabriela"
"CORE010B SC","CORE010B SC-14 SP2026","14","SP2026","SP2026","2026-01-20","2026-05-15","1.0","16","17","Closed","23","Mon;Wed","-M-W---","09:35","10:50","SC HM 104","Novy, Adam"
"CORE010B SC","CORE010B SC-15 SP2026","15","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","7","Tue;Thu","--T-R--","11:00","12:15","SC HM 121","Park, SeoYoung"
"CORE010B SC","CORE010B SC-16 SP2026","16","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","12","Mon;Wed","-M-W---","13:15","14:30","SC HM 105","Prakas, Tessie"
"CORE010B SC","CORE010B SC-17 SP2026","17","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","11","Tue;Thu","--T-R--","11:00","12:15","SC ST 229","Roca, Vincent"
"CORE010B SC","CORE010B SC-18 SP2026","18","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","16","Closed","10","Fri","-----F-","13:15","16:15","SC BL 220","Vega, Martin"
"CORE010B SC","CORE010B SC-19 SP2026","19","SP2026","SP2026","2026-01-20","2026-05-15","1.0","15","17","Closed","14","Wed","---W---","14:45","17:30","SC HM 101","Weinberg, Rivka"
"CORE099  HM","CORE099  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","240","220","Open","0","Mon","-M-----","11:00","12:15","HM GA MCAL","Medero, Julie"
"CORE099R HM","CORE099R HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","17","16","R","2","Wed","---W---","11:00","12:15","HM SHAN 2425","Hamilton, Vivien"
"CORE099R HM","CORE099R HM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","17","17","Closed","2","Wed","---W---","11:00","12:15","HM SHAN B450","Hawkins, Lelia"
"CORE099R HM","CORE099R HM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","0.0","17","17","Closed","5","Wed","---W---","11:00","12:15","HM SHAN 3425","Geiger, Jessica"
"CORE099R HM","CORE099R HM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","0.0","17","17","Closed","1","Wed","---W---","11:00","12:15","HM MCSC 325","Medero, Julie"
"CORE099R HM","CORE099R HM-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","0.0","17","17","Closed","3","Wed","---W---","11:00","12:15","HM SHAN 2421","Dyson, Erika W."
"CORE099R HM","CORE099R HM-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","0.0","17","18","Closed","4","Wed","---W---","11:00","12:15","HM SHAN 3421","Adolph, Stephen C."
"CORE099R HM","CORE099R HM-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","0.0","17","17","Closed","3","Wed","---W---","11:00","12:15","HM SHAN 3461","Yong, Darryl H."
"CORE099R HM","CORE099R HM-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","0.0","17","17","Closed","2","Fri","-----F-","11:00","12:15","HM SHAN 2425","Hamilton, Vivien"
"CORE099R HM","CORE099R HM-09 SP2026","09","SP2026","SP2026","2026-01-20","2026-05-15","0.0","17","17","Closed","1","Fri","-----F-","11:00","12:15","HM SHAN B450","Hawkins, Lelia"
